mesa_id,distrito_id,eleccion_id,organizacion_id,organizacion_politica,votos,votos_validos_mesa,votos_emitidos_mesa,votos_blancos_mesa,votos_nulos_mesa,electores_habiles_mesa,estado_acta
M00210-05,D00210,EG2026-PRES,ORG03,Renovacion Popular,11,168,213,21,24,296,contabilizada
M00210-05,D00210,EG2026-PRES,ORG04,Partido del Buen Gobierno,15,168,213,21,24,296,contabilizada
M00210-05,D00210,EG2026-PRES,ORG05,Otros,92,168,213,21,24,296,contabilizada
M00211-01,D00211,EG2026-PRES,ORG01,Fuerza Popular,39,195,243,19,29,334,contabilizada
M00211-01,D00211,EG2026-PRES,ORG02,Juntos por el Peru,20,195,243,19,29,334,contabilizada
M00211-01,D00211,EG2026-PRES,ORG03,Renovacion Popular,31,195,243,19,29,334,contabilizada
M00211-01,D00211,EG2026-PRES,ORG04,Partido del Buen Gobierno,35,195,243,19,29,334,contabilizada
M00211-01,D00211,EG2026-PRES,ORG05,Otros,70,195,243,19,29,334,contabilizada
M00211-02,D00211,EG2026-PRES,ORG01,Fuerza Popular,33,162,197,16,19,234,contabilizada
M00211-02,D00211,EG2026-PRES,ORG02,Juntos por el Peru,12,162,197,16,19,234,contabilizada
M00211-02,D00211,EG2026-PRES,ORG03,Renovacion Popular,25,162,197,16,19,234,contabilizada
M00211-02,D00211,EG2026-PRES,ORG04,Partido del Buen Gobierno,25,162,197,16,19,234,contabilizada
M00211-02,D00211,EG2026-PRES,ORG05,Otros,67,162,197,16,19,234,contabilizada
M00212-01,D00212,EG2026-PRES,ORG01,Fuerza Popular,47,269,313,27,17,363,contabilizada
M00212-01,D00212,EG2026-PRES,ORG02,Juntos por el Peru,54,269,313,27,17,363,contabilizada
M00212-01,D00212,EG2026-PRES,ORG03,Renovacion Popular,33,269,313,27,17,363,contabilizada
M00212-01,D00212,EG2026-PRES,ORG04,Partido del Buen Gobierno,37,269,313,27,17,363,contabilizada
M00212-01,D00212,EG2026-PRES,ORG05,Otros,98,269,313,27,17,363,contabilizada
M00212-02,D00212,EG2026-PRES,ORG01,Fuerza Popular,14,149,171,6,16,227,contabilizada
M00212-02,D00212,EG2026-PRES,ORG02,Juntos por el Peru,26,149,171,6,16,227,contabilizada
M00212-02,D00212,EG2026-PRES,ORG03,Renovacion Popular,12,149,171,6,16,227,contabilizada
M00212-02,D00212,EG2026-PRES,ORG04,Partido del Buen Gobierno,13,149,171,6,16,227,contabilizada
M00212-02,D00212,EG2026-PRES,ORG05,Otros,84,149,171,6,16,227,contabilizada
M00212-03,D00212,EG2026-PRES,ORG01,Fuerza Popular,31,227,263,21,15,388,contabilizada
M00212-03,D00212,EG2026-PRES,ORG02,Juntos por el Peru,53,227,263,21,15,388,contabilizada
M00212-03,D00212,EG2026-PRES,ORG03,Renovacion Popular,17,227,263,21,15,388,contabilizada
M00212-03,D00212,EG2026-PRES,ORG04,Partido del Buen Gobierno,34,227,263,21,15,388,contabilizada
M00212-03,D00212,EG2026-PRES,ORG05,Otros,92,227,263,21,15,388,contabilizada
M00212-04,D00212,EG2026-PRES,ORG01,Fuerza Popular,19,140,163,9,14,237,contabilizada
M00212-04,D00212,EG2026-PRES,ORG02,Juntos por el Peru,26,140,163,9,14,237,contabilizada
M00212-04,D00212,EG2026-PRES,ORG03,Renovacion Popular,12,140,163,9,14,237,contabilizada
M00212-04,D00212,EG2026-PRES,ORG04,Partido del Buen Gobierno,14,140,163,9,14,237,contabilizada
M00212-04,D00212,EG2026-PRES,ORG05,Otros,69,140,163,9,14,237,contabilizada
M00212-05,D00212,EG2026-PRES,ORG01,Fuerza Popular,24,190,225,16,19,304,contabilizada
M00212-05,D00212,EG2026-PRES,ORG02,Juntos por el Peru,34,190,225,16,19,304,contabilizada
M00212-05,D00212,EG2026-PRES,ORG03,Renovacion Popular,14,190,225,16,19,304,contabilizada
M00212-05,D00212,EG2026-PRES,ORG04,Partido del Buen Gobierno,24,190,225,16,19,304,contabilizada
M00212-05,D00212,EG2026-PRES,ORG05,Otros,94,190,225,16,19,304,contabilizada
M00212-06,D00212,EG2026-PRES,ORG01,Fuerza Popular,13,122,141,4,15,196,contabilizada
M00212-06,D00212,EG2026-PRES,ORG02,Juntos por el Peru,30,122,141,4,15,196,contabilizada
M00212-06,D00212,EG2026-PRES,ORG03,Renovacion Popular,8,122,141,4,15,196,contabilizada
M00212-06,D00212,EG2026-PRES,ORG04,Partido del Buen Gobierno,17,122,141,4,15,196,contabilizada
M00212-06,D00212,EG2026-PRES,ORG05,Otros,54,122,141,4,15,196,contabilizada
M00213-01,D00213,EG2026-PRES,ORG01,Fuerza Popular,28,171,199,11,17,264,contabilizada
M00213-01,D00213,EG2026-PRES,ORG02,Juntos por el Peru,19,171,199,11,17,264,contabilizada
M00213-01,D00213,EG2026-PRES,ORG03,Renovacion Popular,20,171,199,11,17,264,contabilizada
M00213-01,D00213,EG2026-PRES,ORG04,Partido del Buen Gobierno,18,171,199,11,17,264,contabilizada
M00213-01,D00213,EG2026-PRES,ORG05,Otros,86,171,199,11,17,264,contabilizada
M00213-02,D00213,EG2026-PRES,ORG01,Fuerza Popular,20,103,119,8,8,181,contabilizada
M00213-02,D00213,EG2026-PRES,ORG02,Juntos por el Peru,19,103,119,8,8,181,contabilizada
M00213-02,D00213,EG2026-PRES,ORG03,Renovacion Popular,18,103,119,8,8,181,contabilizada
M00213-02,D00213,EG2026-PRES,ORG04,Partido del Buen Gobierno,11,103,119,8,8,181,contabilizada
M00213-02,D00213,EG2026-PRES,ORG05,Otros,35,103,119,8,8,181,contabilizada
M00213-03,D00213,EG2026-PRES,ORG01,Fuerza Popular,51,268,326,24,34,413,contabilizada
M00213-03,D00213,EG2026-PRES,ORG02,Juntos por el Peru,38,268,326,24,34,413,contabilizada
M00213-03,D00213,EG2026-PRES,ORG03,Renovacion Popular,28,268,326,24,34,413,contabilizada
M00213-03,D00213,EG2026-PRES,ORG04,Partido del Buen Gobierno,23,268,326,24,34,413,contabilizada
M00213-03,D00213,EG2026-PRES,ORG05,Otros,128,268,326,24,34,413,contabilizada
M00213-04,D00213,EG2026-PRES,ORG01,Fuerza Popular,22,155,187,15,17,232,contabilizada
M00213-04,D00213,EG2026-PRES,ORG02,Juntos por el Peru,22,155,187,15,17,232,contabilizada
M00213-04,D00213,EG2026-PRES,ORG03,Renovacion Popular,21,155,187,15,17,232,contabilizada
M00213-04,D00213,EG2026-PRES,ORG04,Partido del Buen Gobierno,18,155,187,15,17,232,contabilizada
M00213-04,D00213,EG2026-PRES,ORG05,Otros,72,155,187,15,17,232,contabilizada
M00214-01,D00214,EG2026-PRES,ORG01,Fuerza Popular,25,152,179,9,18,253,contabilizada
M00214-01,D00214,EG2026-PRES,ORG02,Juntos por el Peru,34,152,179,9,18,253,contabilizada
M00214-01,D00214,EG2026-PRES,ORG03,Renovacion Popular,9,152,179,9,18,253,contabilizada
M00214-01,D00214,EG2026-PRES,ORG04,Partido del Buen Gobierno,14,152,179,9,18,253,contabilizada
M00214-01,D00214,EG2026-PRES,ORG05,Otros,70,152,179,9,18,253,contabilizada
M00214-02,D00214,EG2026-PRES,ORG01,Fuerza Popular,28,231,278,19,28,375,pendiente
M00214-02,D00214,EG2026-PRES,ORG02,Juntos por el Peru,48,231,278,19,28,375,pendiente
M00214-02,D00214,EG2026-PRES,ORG03,Renovacion Popular,24,231,278,19,28,375,pendiente
M00214-02,D00214,EG2026-PRES,ORG04,Partido del Buen Gobierno,16,231,278,19,28,375,pendiente
M00214-02,D00214,EG2026-PRES,ORG05,Otros,115,231,278,19,28,375,pendiente
M00215-01,D00215,EG2026-PRES,ORG01,Fuerza Popular,17,154,187,14,19,253,contabilizada
M00215-01,D00215,EG2026-PRES,ORG02,Juntos por el Peru,37,154,187,14,19,253,contabilizada
M00215-01,D00215,EG2026-PRES,ORG03,Renovacion Popular,13,154,187,14,19,253,contabilizada
M00215-01,D00215,EG2026-PRES,ORG04,Partido del Buen Gobierno,18,154,187,14,19,253,contabilizada
M00215-01,D00215,EG2026-PRES,ORG05,Otros,69,154,187,14,19,253,contabilizada
M00215-02,D00215,EG2026-PRES,ORG01,Fuerza Popular,19,166,204,13,25,286,contabilizada
M00215-02,D00215,EG2026-PRES,ORG02,Juntos por el Peru,26,166,204,13,25,286,contabilizada
M00215-02,D00215,EG2026-PRES,ORG03,Renovacion Popular,12,166,204,13,25,286,contabilizada
M00215-02,D00215,EG2026-PRES,ORG04,Partido del Buen Gobierno,21,166,204,13,25,286,contabilizada
M00215-02,D00215,EG2026-PRES,ORG05,Otros,88,166,204,13,25,286,contabilizada
M00215-03,D00215,EG2026-PRES,ORG01,Fuerza Popular,22,175,194,4,15,236,contabilizada
M00215-03,D00215,EG2026-PRES,ORG02,Juntos por el Peru,34,175,194,4,15,236,contabilizada
M00215-03,D00215,EG2026-PRES,ORG03,Renovacion Popular,12,175,194,4,15,236,contabilizada
M00215-03,D00215,EG2026-PRES,ORG04,Partido del Buen Gobierno,15,175,194,4,15,236,contabilizada
M00215-03,D00215,EG2026-PRES,ORG05,Otros,92,175,194,4,15,236,contabilizada
M00215-04,D00215,EG2026-PRES,ORG01,Fuerza Popular,23,235,274,18,21,363,contabilizada
M00215-04,D00215,EG2026-PRES,ORG02,Juntos por el Peru,43,235,274,18,21,363,contabilizada
M00215-04,D00215,EG2026-PRES,ORG03,Renovacion Popular,14,235,274,18,21,363,contabilizada
M00215-04,D00215,EG2026-PRES,ORG04,Partido del Buen Gobierno,22,235,274,18,21,363,contabilizada
M00215-04,D00215,EG2026-PRES,ORG05,Otros,133,235,274,18,21,363,contabilizada
M00215-05,D00215,EG2026-PRES,ORG01,Fuerza Popular,16,133,171,16,22,280,contabilizada
M00215-05,D00215,EG2026-PRES,ORG02,Juntos por el Peru,24,133,171,16,22,280,contabilizada
M00215-05,D00215,EG2026-PRES,ORG03,Renovacion Popular,11,133,171,16,22,280,contabilizada
M00215-05,D00215,EG2026-PRES,ORG04,Partido del Buen Gobierno,11,133,171,16,22,280,contabilizada
M00215-05,D00215,EG2026-PRES,ORG05,Otros,71,133,171,16,22,280,contabilizada
M00216-01,D00216,EG2026-PRES,ORG01,Fuerza Popular,26,136,168,11,21,251,contabilizada
M00216-01,D00216,EG2026-PRES,ORG02,Juntos por el Peru,11,136,168,11,21,251,contabilizada
M00216-01,D00216,EG2026-PRES,ORG03,Renovacion Popular,21,136,168,11,21,251,contabilizada
M00216-01,D00216,EG2026-PRES,ORG04,Partido del Buen Gobierno,18,136,168,11,21,251,contabilizada
M00216-01,D00216,EG2026-PRES,ORG05,Otros,60,136,168,11,21,251,contabilizada
M00216-02,D00216,EG2026-PRES,ORG01,Fuerza Popular,24,173,205,13,19,275,contabilizada
M00216-02,D00216,EG2026-PRES,ORG02,Juntos por el Peru,21,173,205,13,19,275,contabilizada
M00216-02,D00216,EG2026-PRES,ORG03,Renovacion Popular,33,173,205,13,19,275,contabilizada
M00216-02,D00216,EG2026-PRES,ORG04,Partido del Buen Gobierno,24,173,205,13,19,275,contabilizada
M00216-02,D00216,EG2026-PRES,ORG05,Otros,71,173,205,13,19,275,contabilizada
M00217-01,D00217,EG2026-PRES,ORG01,Fuerza Popular,20,142,167,3,22,222,contabilizada
M00217-01,D00217,EG2026-PRES,ORG02,Juntos por el Peru,23,142,167,3,22,222,contabilizada
M00217-01,D00217,EG2026-PRES,ORG03,Renovacion Popular,11,142,167,3,22,222,contabilizada
M00217-01,D00217,EG2026-PRES,ORG04,Partido del Buen Gobierno,16,142,167,3,22,222,contabilizada
M00217-01,D00217,EG2026-PRES,ORG05,Otros,72,142,167,3,22,222,contabilizada
M00217-02,D00217,EG2026-PRES,ORG01,Fuerza Popular,18,178,211,15,18,273,contabilizada
M00217-02,D00217,EG2026-PRES,ORG02,Juntos por el Peru,38,178,211,15,18,273,contabilizada
M00217-02,D00217,EG2026-PRES,ORG03,Renovacion Popular,15,178,211,15,18,273,contabilizada
M00217-02,D00217,EG2026-PRES,ORG04,Partido del Buen Gobierno,15,178,211,15,18,273,contabilizada
M00217-02,D00217,EG2026-PRES,ORG05,Otros,92,178,211,15,18,273,contabilizada
M00217-03,D00217,EG2026-PRES,ORG01,Fuerza Popular,16,154,176,9,13,271,observada
M00217-03,D00217,EG2026-PRES,ORG02,Juntos por el Peru,38,154,176,9,13,271,observada
M00217-03,D00217,EG2026-PRES,ORG03,Renovacion Popular,9,154,176,9,13,271,observada
M00217-03,D00217,EG2026-PRES,ORG04,Partido del Buen Gobierno,17,154,176,9,13,271,observada
M00217-03,D00217,EG2026-PRES,ORG05,Otros,74,154,176,9,13,271,observada
M00218-01,D00218,EG2026-PRES,ORG01,Fuerza Popular,28,216,248,12,20,332,contabilizada
M00218-01,D00218,EG2026-PRES,ORG02,Juntos por el Peru,48,216,248,12,20,332,contabilizada
M00218-01,D00218,EG2026-PRES,ORG03,Renovacion Popular,17,216,248,12,20,332,contabilizada
M00218-01,D00218,EG2026-PRES,ORG04,Partido del Buen Gobierno,21,216,248,12,20,332,contabilizada
M00218-01,D00218,EG2026-PRES,ORG05,Otros,102,216,248,12,20,332,contabilizada
M00218-02,D00218,EG2026-PRES,ORG01,Fuerza Popular,20,119,139,7,13,210,contabilizada
M00218-02,D00218,EG2026-PRES,ORG02,Juntos por el Peru,30,119,139,7,13,210,contabilizada
M00218-02,D00218,EG2026-PRES,ORG03,Renovacion Popular,9,119,139,7,13,210,contabilizada
M00218-02,D00218,EG2026-PRES,ORG04,Partido del Buen Gobierno,12,119,139,7,13,210,contabilizada
M00218-02,D00218,EG2026-PRES,ORG05,Otros,48,119,139,7,13,210,contabilizada
M00218-03,D00218,EG2026-PRES,ORG01,Fuerza Popular,24,215,251,15,21,335,contabilizada
M00218-03,D00218,EG2026-PRES,ORG02,Juntos por el Peru,47,215,251,15,21,335,contabilizada
M00218-03,D00218,EG2026-PRES,ORG03,Renovacion Popular,13,215,251,15,21,335,contabilizada
M00218-03,D00218,EG2026-PRES,ORG04,Partido del Buen Gobierno,20,215,251,15,21,335,contabilizada
M00218-03,D00218,EG2026-PRES,ORG05,Otros,111,215,251,15,21,335,contabilizada
M00218-04,D00218,EG2026-PRES,ORG01,Fuerza Popular,26,185,207,14,8,261,contabilizada
M00218-04,D00218,EG2026-PRES,ORG02,Juntos por el Peru,39,185,207,14,8,261,contabilizada
M00218-04,D00218,EG2026-PRES,ORG03,Renovacion Popular,13,185,207,14,8,261,contabilizada
M00218-04,D00218,EG2026-PRES,ORG04,Partido del Buen Gobierno,19,185,207,14,8,261,contabilizada
M00218-04,D00218,EG2026-PRES,ORG05,Otros,88,185,207,14,8,261,contabilizada
M00218-05,D00218,EG2026-PRES,ORG01,Fuerza Popular,26,209,242,16,17,357,contabilizada
M00218-05,D00218,EG2026-PRES,ORG02,Juntos por el Peru,44,209,242,16,17,357,contabilizada
M00218-05,D00218,EG2026-PRES,ORG03,Renovacion Popular,16,209,242,16,17,357,contabilizada
M00218-05,D00218,EG2026-PRES,ORG04,Partido del Buen Gobierno,21,209,242,16,17,357,contabilizada
M00218-05,D00218,EG2026-PRES,ORG05,Otros,102,209,242,16,17,357,contabilizada
M00218-06,D00218,EG2026-PRES,ORG01,Fuerza Popular,24,181,205,17,7,263,contabilizada
M00218-06,D00218,EG2026-PRES,ORG02,Juntos por el Peru,47,181,205,17,7,263,contabilizada
M00218-06,D00218,EG2026-PRES,ORG03,Renovacion Popular,19,181,205,17,7,263,contabilizada
M00218-06,D00218,EG2026-PRES,ORG04,Partido del Buen Gobierno,16,181,205,17,7,263,contabilizada
M00218-06,D00218,EG2026-PRES,ORG05,Otros,75,181,205,17,7,263,contabilizada
M00219-01,D00219,EG2026-PRES,ORG01,Fuerza Popular,21,182,228,13,33,363,contabilizada
M00219-01,D00219,EG2026-PRES,ORG02,Juntos por el Peru,19,182,228,13,33,363,contabilizada
M00219-01,D00219,EG2026-PRES,ORG03,Renovacion Popular,21,182,228,13,33,363,contabilizada
M00219-01,D00219,EG2026-PRES,ORG04,Partido del Buen Gobierno,20,182,228,13,33,363,contabilizada
M00219-01,D00219,EG2026-PRES,ORG05,Otros,101,182,228,13,33,363,contabilizada
M00219-02,D00219,EG2026-PRES,ORG01,Fuerza Popular,28,160,203,15,28,288,contabilizada
M00219-02,D00219,EG2026-PRES,ORG02,Juntos por el Peru,23,160,203,15,28,288,contabilizada
M00219-02,D00219,EG2026-PRES,ORG03,Renovacion Popular,17,160,203,15,28,288,contabilizada
M00219-02,D00219,EG2026-PRES,ORG04,Partido del Buen Gobierno,18,160,203,15,28,288,contabilizada
M00219-02,D00219,EG2026-PRES,ORG05,Otros,74,160,203,15,28,288,contabilizada
M00219-03,D00219,EG2026-PRES,ORG01,Fuerza Popular,22,178,214,15,21,282,contabilizada
M00219-03,D00219,EG2026-PRES,ORG02,Juntos por el Peru,29,178,214,15,21,282,contabilizada
M00219-03,D00219,EG2026-PRES,ORG03,Renovacion Popular,29,178,214,15,21,282,contabilizada
M00219-03,D00219,EG2026-PRES,ORG04,Partido del Buen Gobierno,13,178,214,15,21,282,contabilizada
M00219-03,D00219,EG2026-PRES,ORG05,Otros,85,178,214,15,21,282,contabilizada
M00219-04,D00219,EG2026-PRES,ORG01,Fuerza Popular,30,151,180,10,19,229,contabilizada
M00219-04,D00219,EG2026-PRES,ORG02,Juntos por el Peru,24,151,180,10,19,229,contabilizada
M00219-04,D00219,EG2026-PRES,ORG03,Renovacion Popular,25,151,180,10,19,229,contabilizada
M00219-04,D00219,EG2026-PRES,ORG04,Partido del Buen Gobierno,20,151,180,10,19,229,contabilizada
M00219-04,D00219,EG2026-PRES,ORG05,Otros,52,151,180,10,19,229,contabilizada
M00220-01,D00220,EG2026-PRES,ORG01,Fuerza Popular,11,127,152,8,17,192,contabilizada
M00220-01,D00220,EG2026-PRES,ORG02,Juntos por el Peru,32,127,152,8,17,192,contabilizada
M00220-01,D00220,EG2026-PRES,ORG03,Renovacion Popular,12,127,152,8,17,192,contabilizada
M00220-01,D00220,EG2026-PRES,ORG04,Partido del Buen Gobierno,13,127,152,8,17,192,contabilizada
M00220-01,D00220,EG2026-PRES,ORG05,Otros,59,127,152,8,17,192,contabilizada
M00220-02,D00220,EG2026-PRES,ORG01,Fuerza Popular,26,223,250,9,18,331,contabilizada
M00220-02,D00220,EG2026-PRES,ORG02,Juntos por el Peru,64,223,250,9,18,331,contabilizada
M00220-02,D00220,EG2026-PRES,ORG03,Renovacion Popular,24,223,250,9,18,331,contabilizada
M00220-02,D00220,EG2026-PRES,ORG04,Partido del Buen Gobierno,24,223,250,9,18,331,contabilizada
M00220-02,D00220,EG2026-PRES,ORG05,Otros,85,223,250,9,18,331,contabilizada
M00220-03,D00220,EG2026-PRES,ORG01,Fuerza Popular,21,225,255,9,21,306,contabilizada
M00220-03,D00220,EG2026-PRES,ORG02,Juntos por el Peru,42,225,255,9,21,306,contabilizada
M00220-03,D00220,EG2026-PRES,ORG03,Renovacion Popular,20,225,255,9,21,306,contabilizada
M00220-03,D00220,EG2026-PRES,ORG04,Partido del Buen Gobierno,25,225,255,9,21,306,contabilizada
M00220-03,D00220,EG2026-PRES,ORG05,Otros,117,225,255,9,21,306,contabilizada
M00220-04,D00220,EG2026-PRES,ORG01,Fuerza Popular,26,254,279,11,14,359,contabilizada
M00220-04,D00220,EG2026-PRES,ORG02,Juntos por el Peru,59,254,279,11,14,359,contabilizada
M00220-04,D00220,EG2026-PRES,ORG03,Renovacion Popular,20,254,279,11,14,359,contabilizada
M00220-04,D00220,EG2026-PRES,ORG04,Partido del Buen Gobierno,24,254,279,11,14,359,contabilizada
M00220-04,D00220,EG2026-PRES,ORG05,Otros,125,254,279,11,14,359,contabilizada
M00220-05,D00220,EG2026-PRES,ORG01,Fuerza Popular,19,184,225,22,19,256,observada
M00220-05,D00220,EG2026-PRES,ORG02,Juntos por el Peru,46,184,225,22,19,256,observada
M00220-05,D00220,EG2026-PRES,ORG03,Renovacion Popular,15,184,225,22,19,256,observada
M00220-05,D00220,EG2026-PRES,ORG04,Partido del Buen Gobierno,20,184,225,22,19,256,observada
M00220-05,D00220,EG2026-PRES,ORG05,Otros,84,184,225,22,19,256,observada
M00221-01,D00221,EG2026-PRES,ORG01,Fuerza Popular,37,278,304,10,16,404,contabilizada
M00221-01,D00221,EG2026-PRES,ORG02,Juntos por el Peru,57,278,304,10,16,404,contabilizada
M00221-01,D00221,EG2026-PRES,ORG03,Renovacion Popular,18,278,304,10,16,404,contabilizada
M00221-01,D00221,EG2026-PRES,ORG04,Partido del Buen Gobierno,35,278,304,10,16,404,contabilizada
M00221-01,D00221,EG2026-PRES,ORG05,Otros,131,278,304,10,16,404,contabilizada
M00221-02,D00221,EG2026-PRES,ORG01,Fuerza Popular,30,221,249,7,21,324,observada
M00221-02,D00221,EG2026-PRES,ORG02,Juntos por el Peru,42,221,249,7,21,324,observada
M00221-02,D00221,EG2026-PRES,ORG03,Renovacion Popular,20,221,249,7,21,324,observada
M00221-02,D00221,EG2026-PRES,ORG04,Partido del Buen Gobierno,26,221,249,7,21,324,observada
M00221-02,D00221,EG2026-PRES,ORG05,Otros,103,221,249,7,21,324,observada
M00221-03,D00221,EG2026-PRES,ORG01,Fuerza Popular,17,134,158,6,18,216,contabilizada
M00221-03,D00221,EG2026-PRES,ORG02,Juntos por el Peru,31,134,158,6,18,216,contabilizada
M00221-03,D00221,EG2026-PRES,ORG03,Renovacion Popular,11,134,158,6,18,216,contabilizada
M00221-03,D00221,EG2026-PRES,ORG04,Partido del Buen Gobierno,16,134,158,6,18,216,contabilizada
M00221-03,D00221,EG2026-PRES,ORG05,Otros,59,134,158,6,18,216,contabilizada
M00221-04,D00221,EG2026-PRES,ORG01,Fuerza Popular,40,276,322,8,38,413,contabilizada
M00221-04,D00221,EG2026-PRES,ORG02,Juntos por el Peru,68,276,322,8,38,413,contabilizada
M00221-04,D00221,EG2026-PRES,ORG03,Renovacion Popular,24,276,322,8,38,413,contabilizada
M00221-04,D00221,EG2026-PRES,ORG04,Partido del Buen Gobierno,31,276,322,8,38,413,contabilizada
M00221-04,D00221,EG2026-PRES,ORG05,Otros,113,276,322,8,38,413,contabilizada
M00221-05,D00221,EG2026-PRES,ORG01,Fuerza Popular,26,169,200,12,19,281,contabilizada
M00221-05,D00221,EG2026-PRES,ORG02,Juntos por el Peru,44,169,200,12,19,281,contabilizada
M00221-05,D00221,EG2026-PRES,ORG03,Renovacion Popular,13,169,200,12,19,281,contabilizada
M00221-05,D00221,EG2026-PRES,ORG04,Partido del Buen Gobierno,21,169,200,12,19,281,contabilizada
M00221-05,D00221,EG2026-PRES,ORG05,Otros,65,169,200,12,19,281,contabilizada
M00222-01,D00222,EG2026-PRES,ORG01,Fuerza Popular,27,133,160,9,18,202,contabilizada
M00222-01,D00222,EG2026-PRES,ORG02,Juntos por el Peru,20,133,160,9,18,202,contabilizada
M00222-01,D00222,EG2026-PRES,ORG03,Renovacion Popular,12,133,160,9,18,202,contabilizada
M00222-01,D00222,EG2026-PRES,ORG04,Partido del Buen Gobierno,18,133,160,9,18,202,contabilizada
M00222-01,D00222,EG2026-PRES,ORG05,Otros,56,133,160,9,18,202,contabilizada
M00222-02,D00222,EG2026-PRES,ORG01,Fuerza Popular,33,209,233,6,18,308,contabilizada
M00222-02,D00222,EG2026-PRES,ORG02,Juntos por el Peru,36,209,233,6,18,308,contabilizada
M00222-02,D00222,EG2026-PRES,ORG03,Renovacion Popular,35,209,233,6,18,308,contabilizada
M00222-02,D00222,EG2026-PRES,ORG04,Partido del Buen Gobierno,24,209,233,6,18,308,contabilizada
M00222-02,D00222,EG2026-PRES,ORG05,Otros,81,209,233,6,18,308,contabilizada
M00222-03,D00222,EG2026-PRES,ORG01,Fuerza Popular,41,268,309,12,29,361,contabilizada
M00222-03,D00222,EG2026-PRES,ORG02,Juntos por el Peru,34,268,309,12,29,361,contabilizada
M00222-03,D00222,EG2026-PRES,ORG03,Renovacion Popular,34,268,309,12,29,361,contabilizada
M00222-03,D00222,EG2026-PRES,ORG04,Partido del Buen Gobierno,35,268,309,12,29,361,contabilizada
M00222-03,D00222,EG2026-PRES,ORG05,Otros,124,268,309,12,29,361,contabilizada
M00223-01,D00223,EG2026-PRES,ORG01,Fuerza Popular,32,201,243,21,21,309,contabilizada
M00223-01,D00223,EG2026-PRES,ORG02,Juntos por el Peru,26,201,243,21,21,309,contabilizada
M00223-01,D00223,EG2026-PRES,ORG03,Renovacion Popular,24,201,243,21,21,309,contabilizada
M00223-01,D00223,EG2026-PRES,ORG04,Partido del Buen Gobierno,30,201,243,21,21,309,contabilizada
M00223-01,D00223,EG2026-PRES,ORG05,Otros,89,201,243,21,21,309,contabilizada
M00223-02,D00223,EG2026-PRES,ORG01,Fuerza Popular,23,121,156,14,21,231,contabilizada
M00223-02,D00223,EG2026-PRES,ORG02,Juntos por el Peru,12,121,156,14,21,231,contabilizada
M00223-02,D00223,EG2026-PRES,ORG03,Renovacion Popular,19,121,156,14,21,231,contabilizada
M00223-02,D00223,EG2026-PRES,ORG04,Partido del Buen Gobierno,13,121,156,14,21,231,contabilizada
M00223-02,D00223,EG2026-PRES,ORG05,Otros,54,121,156,14,21,231,contabilizada
M00223-03,D00223,EG2026-PRES,ORG01,Fuerza Popular,24,177,198,7,14,297,contabilizada
